Dates,Year,Month,Day,Hour,Rented Bike Count,RR1,FF,DD,FXI,T,TD,U,DHUMI80,TSV,VV,GLO,weekday,Seasons,Holiday
2024-03-31,2024,3,31,10,260,0.0,3.9,140.0,9.5,15.6,12.0,79.0,52.0,14.0,14084.0,122.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,11,377,0.0,3.9,160.0,12.3,16.1,11.7,75.0,5.0,13.7,11917.0,156.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,12,469,0.0,3.8,150.0,9.0,15.0,11.2,78.0,1.0,13.3,12685.0,88.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,13,471,0.0,3.3,160.0,10.1,15.0,10.8,76.0,7.0,12.9,14670.0,52.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,14,536,0.0,4.0,130.0,7.8,14.5,10.9,79.0,3.0,13.0,12420.0,38.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,15,634,0.0,5.0,110.0,10.9,14.6,11.0,79.0,33.0,13.1,17425.0,46.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,16,732,0.0,4.7,120.0,11.4,14.2,10.0,76.0,15.0,12.3,17872.0,31.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,17,748,3.0,4.9,120.0,14.7,11.7,10.9,95.0,56.0,13.0,1876.0,11.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,18,383,3.4,5.2,120.0,12.1,12.0,11.7,98.0,60.0,13.7,2293.0,0.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,19,280,4.4,8.0,130.0,17.7,12.9,12.1,95.0,60.0,14.1,9205.0,0.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,20,209,3.8,6.5,120.0,17.0,12.6,12.0,96.0,60.0,14.0,3899.0,0.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,21,147,4.0,6.2,140.0,17.1,13.1,12.3,95.0,60.0,14.3,3910.0,0.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,22,187,3.0,5.2,160.0,15.0,13.6,12.6,94.0,60.0,14.6,3389.0,0.0,Sunday,Printemps,Public Holiday
2024-03-31,2024,3,31,23,255,0.2,6.8,230.0,14.4,12.7,10.8,88.0,60.0,12.9,19730.0,0.0,Sunday,Printemps,Public Holiday
2024-04-01,2024,4,1,0,125,0.2,3.8,200.0,12.5,12.3,10.4,88.0,60.0,12.6,17529.0,0.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,1,96,0.0,5.3,230.0,15.4,12.4,10.6,89.0,60.0,12.8,17975.0,0.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,2,80,1.2,0.8,310.0,17.0,9.9,8.9,94.0,60.0,11.4,60000.0,0.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,3,49,0.0,0.7,320.0,2.0,9.4,8.7,95.0,60.0,11.2,52470.0,0.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,4,37,0.0,0.0,0.0,2.7,8.6,7.7,94.0,60.0,10.5,56889.0,0.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,5,41,0.0,1.7,280.0,4.7,9.2,8.8,97.0,60.0,11.3,56471.0,0.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,6,59,0.0,1.2,300.0,4.9,8.0,7.0,93.0,60.0,10.0,60000.0,0.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,7,55,0.2,1.3,300.0,3.0,10.2,8.5,89.0,60.0,11.1,43936.0,56.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,8,128,0.0,2.1,290.0,5.3,11.8,6.7,71.0,37.0,9.8,28826.0,129.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,9,269,0.0,1.9,270.0,4.8,13.7,6.8,63.0,0.0,9.9,50610.0,194.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,10,398,0.0,3.7,250.0,7.5,14.5,6.8,60.0,0.0,9.9,52741.0,247.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,11,501,0.0,4.0,260.0,8.0,14.9,6.4,57.0,0.0,9.6,39634.0,283.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,12,619,0.0,3.6,260.0,8.3,16.2,6.5,53.0,0.0,9.7,28478.0,299.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,13,562,0.0,4.5,250.0,8.2,16.4,7.8,57.0,0.0,10.6,25857.0,294.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,14,734,0.0,5.0,250.0,8.8,16.1,7.6,57.0,0.0,10.4,19914.0,264.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,15,964,0.0,3.4,250.0,7.9,16.3,3.9,44.0,0.0,8.1,20931.0,221.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,16,936,0.0,3.2,260.0,6.2,16.6,4.3,44.0,0.0,8.3,23050.0,152.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,17,1067,0.0,2.3,260.0,5.9,13.8,4.1,52.0,0.0,8.2,32421.0,43.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,18,1136,0.0,0.7,280.0,6.5,11.2,5.8,69.0,0.0,9.2,60000.0,14.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,19,978,0.0,1.0,20.0,2.8,10.4,5.9,74.0,0.0,9.3,60000.0,0.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,20,590,0.0,0.6,80.0,1.7,9.4,5.0,74.0,0.0,8.7,59267.0,0.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,21,534,0.0,2.3,360.0,4.6,9.3,5.1,75.0,0.0,8.8,60000.0,0.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,22,446,0.0,0.0,0.0,4.5,8.9,6.8,87.0,45.0,9.9,59921.0,0.0,Monday,Printemps,Public Holiday
2024-04-01,2024,4,1,23,286,0.0,0.0,0.0,2.1,8.4,6.2,86.0,60.0,9.5,54666.0,0.0,Monday,Printemps,Public Holiday
2024-04-02,2024,4,2,0,159,0.0,0.9,360.0,3.1,9.3,4.3,71.0,34.0,8.3,51614.0,0.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,1,91,0.0,0.6,300.0,2.4,9.6,2.9,63.0,0.0,7.5,49610.0,0.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,2,35,0.0,1.4,280.0,4.3,8.2,3.6,73.0,0.0,7.9,56526.0,0.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,3,23,0.0,0.7,330.0,3.6,7.8,3.9,77.0,0.0,8.1,53188.0,0.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,4,27,0.0,0.7,280.0,3.1,7.7,3.9,77.0,0.0,8.1,53022.0,0.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,5,44,0.0,2.0,270.0,4.6,8.2,4.5,77.0,26.0,8.4,60000.0,0.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,6,137,0.0,0.0,0.0,3.8,8.1,4.5,78.0,0.0,8.4,10328.0,1.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,7,723,0.0,0.0,0.0,2.4,12.3,5.6,64.0,0.0,9.1,40510.0,59.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,8,1006,0.0,1.7,280.0,3.9,14.2,4.8,53.0,0.0,8.6,47175.0,131.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,9,706,0.0,2.8,280.0,7.1,14.8,5.6,54.0,0.0,9.1,37014.0,196.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,10,484,0.0,2.3,310.0,6.6,16.3,3.9,44.0,0.0,8.1,25231.0,249.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,11,589,0.0,3.2,280.0,7.1,17.5,2.7,37.0,0.0,7.4,19310.0,286.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,12,988,0.0,2.4,270.0,7.2,18.7,2.5,34.0,0.0,7.3,14634.0,302.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,13,871,0.0,5.7,240.0,9.6,18.3,3.8,38.0,0.0,8.0,16744.0,295.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,14,709,0.0,4.7,240.0,11.5,16.6,7.0,53.0,0.0,10.0,18423.0,264.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,15,824,0.0,4.9,250.0,8.4,15.9,6.4,53.0,0.0,9.6,18773.0,211.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,16,1115,0.0,3.0,230.0,9.0,15.0,7.3,60.0,0.0,10.2,44447.0,135.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,17,1488,0.0,0.0,0.0,4.5,14.0,6.5,61.0,0.0,9.7,19956.0,58.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,18,1425,0.0,0.0,0.0,2.2,12.1,6.1,67.0,0.0,9.4,57168.0,10.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,19,1001,0.0,0.0,0.0,2.2,11.3,7.0,75.0,0.0,10.0,58309.0,0.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,20,703,0.0,2.4,90.0,4.1,11.1,7.8,80.0,11.0,10.6,59103.0,0.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,21,577,0.0,2.1,90.0,4.9,11.1,8.3,83.0,60.0,10.9,58441.0,0.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,22,544,0.0,1.6,120.0,3.9,11.2,7.1,76.0,36.0,10.1,59010.0,0.0,Tuesday,Printemps,No Holiday
2024-04-02,2024,4,2,23,380,0.0,2.6,110.0,5.4,11.4,6.5,72.0,0.0,9.7,59861.0,0.0,Tuesday,Printemps,No Holiday
2024-04-03,2024,4,3,0,185,0.0,2.0,110.0,5.8,11.6,7.3,75.0,0.0,10.2,56176.0,0.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,1,73,0.0,3.2,100.0,5.3,11.5,7.6,77.0,0.0,10.4,60000.0,0.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,2,46,0.0,2.9,100.0,6.0,11.9,8.4,79.0,0.0,11.0,59313.0,0.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,3,17,0.0,1.9,120.0,5.9,12.2,9.2,82.0,55.0,11.6,59414.0,0.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,4,40,0.0,3.2,100.0,7.2,12.2,9.0,81.0,60.0,11.5,59210.0,0.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,5,39,0.0,2.5,100.0,5.6,12.0,9.2,83.0,60.0,11.6,55398.0,0.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,6,129,0.0,2.4,90.0,4.4,11.8,9.2,84.0,60.0,11.6,25337.0,5.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,7,844,0.0,2.3,100.0,4.9,13.9,9.9,77.0,46.0,12.2,37588.0,40.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,8,1011,0.0,1.0,150.0,4.6,15.4,9.7,69.0,0.0,12.0,19288.0,72.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,9,687,0.0,1.0,180.0,2.7,16.5,9.2,62.0,0.0,11.6,19393.0,163.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,10,485,0.0,2.5,260.0,4.6,18.6,9.0,54.0,0.0,11.5,17544.0,246.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,11,616,0.0,3.8,260.0,7.3,20.1,10.2,53.0,0.0,12.4,19499.0,277.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,12,1078,0.0,4.5,260.0,8.6,19.8,9.3,51.0,0.0,11.7,19117.0,299.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,13,837,0.0,4.1,270.0,8.3,20.9,8.8,46.0,0.0,11.3,14989.0,296.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,14,820,0.0,3.5,290.0,10.0,21.7,6.4,37.0,0.0,9.6,13303.0,265.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,15,847,0.0,2.7,300.0,9.4,21.8,7.6,40.0,0.0,10.4,11103.0,219.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,16,1056,0.0,5.7,260.0,10.6,19.8,9.3,51.0,0.0,11.7,9215.0,161.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,17,1431,0.0,4.4,270.0,9.2,17.2,9.8,62.0,0.0,12.1,11285.0,88.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,18,1408,0.0,2.6,250.0,7.1,14.8,10.0,73.0,0.0,12.3,32151.0,25.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,19,1031,0.0,3.0,240.0,8.4,13.8,11.1,84.0,39.0,13.2,41584.0,0.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,20,757,0.0,0.8,300.0,4.3,12.0,9.2,83.0,60.0,11.6,44631.0,0.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,21,670,0.0,0.5,320.0,3.4,12.0,10.0,88.0,60.0,12.3,51182.0,0.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,22,488,0.0,0.8,310.0,1.7,11.6,9.8,89.0,60.0,12.1,54344.0,0.0,Wednesday,Printemps,No Holiday
2024-04-03,2024,4,3,23,406,0.0,0.5,40.0,1.4,11.8,10.0,89.0,60.0,12.3,40319.0,0.0,Wednesday,Printemps,No Holiday
2024-04-04,2024,4,4,0,200,0.0,0.0,0.0,1.2,11.8,9.6,86.0,60.0,11.9,47157.0,0.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,1,100,0.0,0.8,70.0,1.3,11.6,9.2,85.0,60.0,11.6,47756.0,0.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,2,72,0.0,1.3,60.0,2.2,10.9,8.5,85.0,60.0,11.1,44498.0,0.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,3,38,0.0,0.0,0.0,2.8,9.9,7.8,87.0,60.0,10.6,47375.0,0.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,4,36,0.0,0.0,0.0,2.5,9.5,7.4,87.0,60.0,10.3,36652.0,0.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,5,34,0.0,0.6,90.0,1.3,9.7,6.8,82.0,60.0,9.9,39838.0,0.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,6,136,0.0,0.0,0.0,0.8,10.0,7.4,84.0,60.0,10.3,3089.0,5.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,7,805,0.2,0.0,0.0,0.7,13.5,9.9,79.0,57.0,12.2,29290.0,61.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,8,1042,0.0,0.7,180.0,1.4,15.8,10.2,69.0,0.0,12.4,33673.0,126.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,9,653,0.0,0.8,210.0,2.4,19.3,8.0,48.0,0.0,10.7,42879.0,186.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,10,451,0.0,1.9,230.0,3.9,20.8,7.0,41.0,0.0,10.0,19260.0,243.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,11,524,0.0,3.0,230.0,6.1,21.1,6.2,38.0,0.0,9.5,31861.0,271.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,12,975,0.0,2.5,240.0,7.0,21.6,6.7,38.0,0.0,9.8,26018.0,277.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,13,855,0.0,4.1,240.0,8.4,21.9,5.8,35.0,0.0,9.2,17585.0,286.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,14,673,0.0,3.2,240.0,8.3,21.9,7.7,40.0,0.0,10.5,17522.0,256.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,15,818,0.0,3.8,240.0,8.0,21.2,7.7,42.0,0.0,10.5,11136.0,203.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,16,1015,0.0,2.8,170.0,8.1,20.0,8.9,49.0,0.0,11.4,8425.0,150.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,17,1423,0.0,2.8,120.0,6.1,16.9,9.6,62.0,0.0,11.9,8834.0,87.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,18,1379,0.0,1.6,130.0,5.9,14.3,10.5,78.0,0.0,12.7,40769.0,23.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,19,1053,0.0,2.1,110.0,4.7,13.2,10.4,83.0,54.0,12.6,57349.0,0.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,20,721,0.0,3.2,110.0,5.6,12.9,10.8,87.0,60.0,12.9,58114.0,0.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,21,631,0.0,2.8,100.0,6.2,12.4,9.2,81.0,60.0,11.6,59420.0,0.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,22,609,0.0,3.1,110.0,5.6,12.7,8.0,73.0,14.0,10.7,60000.0,0.0,Thursday,Printemps,No Holiday
2024-04-04,2024,4,4,23,429,0.0,2.8,90.0,5.6,12.8,7.3,69.0,0.0,10.2,60000.0,0.0,Thursday,Printemps,No Holiday
2024-04-05,2024,4,5,0,244,0.0,2.8,100.0,4.7,11.7,6.8,72.0,0.0,9.9,60000.0,0.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,1,114,0.0,3.1,100.0,5.3,11.9,6.4,69.0,0.0,9.6,60000.0,0.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,2,65,0.0,2.3,100.0,5.5,11.8,6.7,71.0,0.0,9.8,60000.0,0.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,3,45,0.0,1.4,110.0,3.9,10.3,7.0,80.0,14.0,10.0,59993.0,0.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,4,37,0.0,2.0,100.0,5.0,10.7,7.1,79.0,23.0,10.1,58037.0,0.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,5,55,0.0,1.6,110.0,4.0,10.4,7.1,80.0,19.0,10.1,59381.0,0.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,6,128,0.0,3.1,100.0,5.2,12.2,7.7,74.0,33.0,10.5,20480.0,6.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,7,772,0.0,4.2,100.0,7.3,15.2,8.3,63.0,0.0,10.9,35028.0,54.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,8,935,0.0,4.0,120.0,8.4,17.1,9.6,61.0,0.0,11.9,26072.0,113.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,9,631,0.0,3.8,120.0,9.8,19.5,10.2,55.0,0.0,12.4,16520.0,184.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,10,471,0.0,4.3,120.0,10.4,19.5,9.7,53.0,0.0,12.0,10315.0,240.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,11,651,0.0,4.5,110.0,10.9,20.6,9.2,48.0,0.0,11.6,6571.0,276.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,12,1023,0.0,4.2,110.0,9.9,21.6,8.1,42.0,0.0,10.8,5133.0,289.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,13,1012,0.0,5.1,110.0,11.2,21.7,7.6,40.0,0.0,10.4,5591.0,286.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,14,820,0.0,4.1,110.0,10.3,22.2,8.3,41.0,0.0,10.9,7504.0,264.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,15,1001,0.0,4.1,120.0,9.7,21.2,7.7,42.0,0.0,10.5,7831.0,221.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,16,1157,0.0,2.8,140.0,8.8,20.7,9.6,49.0,0.0,11.9,8524.0,163.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,17,1448,0.0,2.6,140.0,7.4,17.7,9.0,57.0,0.0,11.5,8290.0,83.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,18,1413,0.0,3.0,130.0,7.2,15.1,8.5,65.0,0.0,11.1,26697.0,10.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,19,1169,0.0,2.5,110.0,6.5,14.1,8.5,69.0,0.0,11.1,58660.0,0.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,20,812,0.0,1.9,110.0,4.5,13.4,7.6,68.0,0.0,10.4,59693.0,0.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,21,759,0.0,1.9,60.0,3.1,12.8,6.8,67.0,0.0,9.9,59294.0,0.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,22,629,0.0,2.5,80.0,4.5,13.7,5.6,58.0,0.0,9.1,53128.0,0.0,Friday,Printemps,No Holiday
2024-04-05,2024,4,5,23,627,0.0,2.7,90.0,4.1,13.1,5.5,60.0,0.0,9.0,60000.0,0.0,Friday,Printemps,No Holiday
2024-04-06,2024,4,6,0,432,0.0,2.6,90.0,4.8,13.3,5.0,57.0,0.0,8.7,60000.0,0.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,1,257,0.0,1.9,90.0,5.1,12.3,4.8,60.0,0.0,8.6,59746.0,0.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,2,203,0.0,1.2,90.0,2.6,9.7,5.9,77.0,0.0,9.3,60000.0,0.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,3,176,0.0,1.5,90.0,3.1,10.0,6.4,78.0,0.0,9.6,59853.0,0.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,4,96,0.0,3.1,90.0,5.2,10.3,6.4,77.0,0.0,9.6,60000.0,0.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,5,67,0.0,2.7,90.0,5.2,11.0,5.9,71.0,0.0,9.3,60000.0,0.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,6,91,0.0,2.0,100.0,4.5,10.3,6.7,78.0,0.0,9.8,12289.0,6.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,7,194,0.0,0.9,110.0,3.0,13.9,8.3,69.0,0.0,10.9,40266.0,59.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,8,269,0.0,1.4,110.0,3.6,17.1,9.8,62.0,0.0,12.1,34951.0,106.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,9,442,0.0,3.2,100.0,7.5,20.9,7.6,42.0,0.0,10.4,17345.0,196.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,10,517,0.0,3.1,110.0,7.5,23.0,6.7,35.0,0.0,9.8,25716.0,247.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,11,735,0.0,3.5,180.0,7.2,23.7,5.6,31.0,0.0,9.1,18198.0,276.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,12,900,0.0,3.2,140.0,7.9,24.0,7.6,35.0,0.0,10.4,16398.0,290.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,13,875,0.0,3.6,140.0,8.7,23.4,6.2,33.0,0.0,9.5,10422.0,277.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,14,982,0.0,4.3,120.0,8.0,22.8,6.1,34.0,0.0,9.4,9676.0,214.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,15,925,0.0,3.1,120.0,9.6,20.9,8.1,44.0,0.0,10.8,9132.0,127.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,16,1117,0.0,3.1,130.0,7.9,19.7,9.3,51.0,0.0,11.7,22186.0,93.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,17,1268,0.0,2.8,130.0,6.7,19.3,9.2,52.0,0.0,11.6,18042.0,72.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,18,1118,0.0,3.3,110.0,6.4,17.4,8.8,57.0,0.0,11.3,57733.0,17.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,19,1059,0.0,3.1,100.0,5.5,16.3,8.5,60.0,0.0,11.1,59639.0,0.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,20,821,0.0,3.3,80.0,5.7,17.1,5.9,48.0,0.0,9.3,47820.0,0.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,21,753,0.0,2.9,100.0,6.0,16.7,5.9,49.0,0.0,9.3,53423.0,0.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,22,704,0.0,4.7,110.0,8.3,17.5,5.5,45.0,0.0,9.0,60000.0,0.0,Saturday,Printemps,Public Holiday
2024-04-06,2024,4,6,23,590,0.0,3.7,90.0,8.2,18.0,5.3,43.0,0.0,8.9,59919.0,0.0,Saturday,Printemps,Public Holiday
2024-04-07,2024,4,7,0,506,0.0,3.2,100.0,6.9,17.9,4.8,42.0,0.0,8.6,60000.0,0.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,1,369,0.0,1.8,110.0,6.4,16.6,5.3,47.0,0.0,8.9,59949.0,0.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,2,266,0.0,0.0,0.0,3.8,14.6,6.2,57.0,0.0,9.5,60000.0,0.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,3,175,0.0,2.0,90.0,3.8,13.0,8.1,72.0,0.0,10.8,59544.0,0.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,4,138,0.0,1.3,80.0,3.5,12.1,8.4,78.0,0.0,11.0,51138.0,0.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,5,88,0.0,2.4,80.0,4.2,13.0,7.4,69.0,0.0,10.3,59955.0,0.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,6,101,0.0,1.7,90.0,4.2,12.2,8.3,77.0,0.0,10.9,28990.0,4.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,7,103,0.0,1.6,80.0,3.8,14.4,8.5,68.0,0.0,11.1,19712.0,35.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,8,206,0.0,0.0,0.0,2.6,17.0,11.2,69.0,0.0,13.3,16366.0,59.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,9,352,0.0,0.7,150.0,2.5,18.8,10.9,60.0,0.0,13.0,42517.0,83.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,10,491,0.0,2.0,110.0,4.0,21.1,11.7,55.0,0.0,13.7,47783.0,118.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,11,560,0.0,1.8,160.0,4.0,23.4,9.0,40.0,0.0,11.5,18613.0,112.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,12,657,0.0,2.4,140.0,5.5,23.2,8.1,38.0,0.0,10.8,17989.0,126.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,13,684,0.0,2.6,130.0,6.9,24.1,10.8,43.0,0.0,12.9,18803.0,146.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,14,786,0.0,2.3,140.0,6.5,23.4,10.8,45.0,0.0,12.9,35898.0,155.0,Sunday,Printemps,Public Holiday
2024-04-07,2024,4,7,15,788,0.0,2.9,160.0,7.1,23.0,9.0,41.0,0.0,11.5,37979.0,130.0,Sunday,Printemps,Public Holiday
